player_id,form_a,period_a,club_a,n_a,ar_a,form_b,period_b,club_b,n_b,ar_b,leagues,similarity,shared_clubs,match_cooccur,cooccur_rate_pct,unique_pid_both_sides,decision
550466,A. Gamal,2025-08-15..2026-05-29,Haras El Hodood,20,,Amr Gamal,2026-01-22..2026-05-29,Haras El Hodood,13,,EGY,0.824,Haras El Hodood,13/13,100.0,False,
119966,Y. Annor,2022-12-02..2026-09-07,"Ismaily SC, National Bank of Egypt",84,,Yaw Annor,2023-05-31..2026-08-31,"Ismaily SC, National Bank of Egypt",86,,EGY,0.824,"Ismaily SC, National Bank of Egypt",57/83,68.7,False,
16886,Islam Abou Slemma,2022-10-18..2023-07-15,AL Masry,28,,Islam Abou-Salima,2023-06-07..2025-11-23,"AL Masry, Al Ittihad, Haras El Hodood",58,,EGY,0.824,AL Masry,4/28,14.3,False,
164026,A. Olwan,2026-01-30..2026-08-29,Al-Sailiya,4,علي علوان,Ali Olwan,2022-08-03..2026-09-03,"Al Shamal, Al-Sailiya",43,,QAT,0.824,Al-Sailiya,3/4,75.0,True,
199297,Mubarak Shanan,2024-08-10..2025-04-11,Al-Duhail SC,21,,Mubarak Shanan Hamza,2026-08-29..2026-09-05,Al-Duhail SC,3,,QAT,0.824,Al-Duhail SC,0/2,0.0,True,
642884,A. Qaderi,2026-08-21..2026-08-29,Al Shahaniya,2,,A. Qadry,2026-02-22..2026-04-27,Al Shamal,7,,QAT,0.824,,0/2,0.0,False,
533936,J. Al Sharshani,2025-11-01..2026-05-08,"Al Ahli Doha, Al Shahaniya",11,,Jassem Al Sharshani,2025-11-09..2026-04-27,"Al Ahli Doha, Al Shahaniya",7,,QAT,0.824,"Al Ahli Doha, Al Shahaniya",7/7,100.0,False,
42023,Jehad Mohammad,2023-09-28..2026-02-04,"Al Sadd, UMM Salal",36,,Jehad Mohammad Hudib,2022-08-01..2025-04-18,"Al Sadd, UMM Salal",46,,QAT,0.824,"Al Sadd, UMM Salal",32/36,88.9,True,
320531,A. Hadiri,2023-08-26..2024-06-14,Olympique Safi,10,,A. Hadry,2024-09-22..2025-05-11,Olympique Safi,26,,MAR,0.824,Olympique Safi,0/10,0.0,True,
43988,Mohammed Al Shammari,2024-09-28..2025-05-26,Al Kholood,28,محمد ال الشمري,Mohammed Mazyad Alshammari,2024-08-24..2026-09-09,Al Kholood,104,محمد مزيد الشمري,SAU,0.826,Al Kholood,28/28,100.0,False,
304729,Mohammed Abbas Al-Baloushi,2025-03-29..2026-04-23,Al Ain,20,,Mohammed Al Baloushi,2023-08-18..2025-05-23,Al Ain,33,,UAE,0.826,Al Ain,6/20,30.0,True,
2538,Abdelrahman Moustafa,2023-09-24..2026-03-18,"Al Ahli Doha, Al-Duhail SC, Al-Markhiya",33,,Abdulrahman Fahmi Moustafa,2023-01-04..2026-09-04,"Al Ahli Doha, Al Shahaniya, Al-Duhail SC, Al-Markhiya",45,,QAT,0.826,"Al Ahli Doha, Al-Duhail SC, Al-Markhiya",31/33,93.9,True,
291128,Abdulrahman Al Ameen,2024-08-10..2026-09-05,Al Sadd,19,,Abdulrahman Bakri Al-Ameen,2024-08-10..2026-04-27,Al Sadd,22,,QAT,0.826,Al Sadd,15/18,83.3,True,
28339,Tokmac Chol Nguen,2026-04-30..2026-05-21,Al Okhdood,5,توكماك تشول نغوين,Tokmac Nguen,2026-01-21..2026-03-07,Al Okhdood,8,توكماك نغوين,SAU,0.828,Al Okhdood,0/5,0.0,True,
44360,Raghed Al-Najjar,2024-08-27..2026-01-02,Al-Nassr,41,راغد النجار,Raghid Najjar,2023-08-13..2026-01-02,"Al Taawon, Al-Nassr",93,راغد النجار,SAU,0.828,Al-Nassr,41/41,100.0,False,
522761,Bandar Essa Mofrh,2025-05-26..2025-05-26,Damac,1,,Bandar Mofrh,2025-05-26..2025-05-26,Damac,1,بندر مفرح,SAU,0.828,Damac,1/1,100.0,True,
576270,F. Al Jayzani,2026-08-28..2026-09-07,Al Riyadh,5,فيصل الجيزاني,Fahad Al Jayzani,2026-08-14..2026-08-28,Al Riyadh,7,فهد الجيزاني,SAU,0.828,Al Riyadh,1/3,33.3,True,
431655,A. Al Mhemaid,2026-08-21..2026-08-21,Al-Faisaly FC,1,أحمد المهيميد,Ahmad Al Mhemaid,2023-08-11..2026-08-30,"Al-Faisaly FC, Al-Hazm",65,أحمد المحيميد,SAU,0.828,Al-Faisaly FC,1/1,100.0,True,
161950,A. Bondarenko,2026-09-04..2026-09-04,Al-Ahli Jeddah,2,أرتيم بوندارينكو,Artem Bondarenko,2026-08-29..2026-08-29,Al-Ahli Jeddah,2,أرتيم بوندارينكو,SAU,0.828,Al-Ahli Jeddah,0/1,0.0,True,
315526,M. Abdelsalam,2025-08-10..2026-09-01,Ghazl El Mehalla,34,,Moaz Abdel Salam,2025-08-10..2026-09-01,Ghazl El Mehalla,36,,EGY,0.828,Ghazl El Mehalla,34/34,100.0,False,
561441,A. El Khamisi,2026-08-22..2026-08-31,Asyut Petrol,3,,A. R. Al Khamisi,2026-08-22..2026-09-07,Asyut Petrol,3,,EGY,0.828,Asyut Petrol,1/2,50.0,True,
2648,A. El Shenawy,2025-08-08..2026-08-31,Pyramids FC,28,,Ahmed El Shenawy,2023-04-05..2026-09-09,Pyramids FC,66,,EGY,0.828,Pyramids FC,0/28,0.0,True,
394601,E. El Askalany,2026-08-27..2026-08-31,Pyramids FC,2,,Eiad El Askalny,2022-10-19..2023-01-23,Ismaily SC,4,,EGY,0.828,,0/2,0.0,True,
678743,A. El Beblawy,2026-08-31..2026-08-31,Petrojet,1,,Ahmed El Beblawy,2026-08-31..2026-08-31,Petrojet,1,,EGY,0.828,Petrojet,1/1,100.0,True,
452325,Daraman Komari,2024-02-25..2026-04-23,Al Ain,38,,Dramane Koumare,2024-02-25..2025-05-04,Al Ain,32,,UAE,0.828,Al Ain,29/32,90.6,True,
2695,A. Nourollahi,2025-08-16..2026-08-28,Al-Ittihad Kalba,29,,Ahmad Nourollahi,2023-08-18..2026-08-21,"Al Wahda FC, Al-Ittihad Kalba",64,,UAE,0.828,Al-Ittihad Kalba,15/29,51.7,True,
101655,Abdalla Yousif,2024-08-23..2025-05-24,Al Urooba,24,,Abdullah Yousef,2022-09-02..2025-05-24,"Al Bataeh, Al Urooba",47,,UAE,0.828,Al Urooba,24/24,100.0,False,
213980,N. Al Rashdan,2026-01-08..2026-04-27,Qatar SC,11,نزار الرشدان,Nizar Al Rashdan,2024-02-24..2024-06-01,Emirates Club,13,نزار الرشدان,"QAT, UAE",0.828,,0/11,0.0,True,
415019,Amin Mohamed,2023-04-04..2023-06-01,Aswan Sc,5,,Amin Mohamed Amin,2023-06-01..2023-06-01,Aswan Sc,1,,EGY,0.828,Aswan Sc,1/1,100.0,True,
42097,A. Al Minhali,2025-08-14..2026-08-27,Al-Rayyan SC,23,,Ahmed Al Minhali,2022-08-02..2026-09-05,"Al-Rayyan SC, Al-Sailiya",83,,QAT,0.828,Al-Rayyan SC,11/23,47.8,True,
182330,N. Al Hadhrami,2025-08-16..2026-08-28,"Lusail City, Qatar SC",23,,Naif Al Hadrami,2024-03-17..2025-04-18,"Al Shahaniya, Al-Rayyan SC",23,,QAT,0.828,,0/23,0.0,True,
320293,F. Al Qesaimi,2026-05-08..2026-05-08,Al Kharaitiyat,1,,Fahad Al Qesaimi,2023-08-17..2024-08-23,Al-Rayyan SC,21,,QAT,0.828,,0/1,0.0,True,
377910,Hamad El Kahlout,2024-09-13..2025-02-27,Al-Gharafa,12,,Hamad Kahiout,2022-08-02..2024-04-28,Al-Gharafa,49,,QAT,0.828,Al-Gharafa,0/12,0.0,True,
291601,K. Haider Dib,2025-08-16..2026-04-08,Al Sadd,4,,Karim Haider Dib,2024-02-25..2026-04-08,Al Sadd,17,,QAT,0.828,Al Sadd,2/4,50.0,True,
464457,D. Al Shamari,2025-11-23..2025-11-23,Al Shahaniya,1,,Dhari Al Shamari,2025-02-08..2025-11-23,Al Shahaniya,4,,QAT,0.828,Al Shahaniya,1/1,100.0,True,
402890,Y. Ben Khaleq,2023-08-31..2026-09-04,"Al Ain, FUS Rabat",61,,Yahya Ben Khaleq,2025-11-22..2026-04-23,Al Ain,15,,"MAR, UAE",0.828,Al Ain,0/15,0.0,False,
653529,A. Abdulaziz Al Jwayzan,2026-04-05..2026-04-05,Al-Qadisiyah FC,1,عبدالله الجويزان,Abdulah Al Jwayzan,2026-04-05..2026-04-05,Al-Qadisiyah FC,1,,SAU,0.829,Al-Qadisiyah FC,1/1,100.0,True,
51762,I. de Arruabarrena,2024-08-28..2024-09-15,Al Wehda Club,2,إيغناثيو دي أروابارينا,Ignacio de Arruabarrena,2024-08-28..2024-09-15,Al Wehda Club,2,,SAU,0.829,Al Wehda Club,2/2,100.0,True,
50520,Abdulrahman Saleh,2022-10-23..2026-09-04,Al-Wasl FC,70,,Abdulrahman Saleh Khamis,2023-08-19..2026-08-21,Al-Wasl FC,66,,UAE,0.829,Al-Wasl FC,50/66,75.8,False,
199349,Abdullah Al Yazidi,2023-08-18..2026-09-05,Al Sadd,40,,Abdullah Badr Al-Yazidi,2026-04-27..2026-04-27,Al Sadd,1,,QAT,0.829,Al Sadd,0/1,0.0,True,
199349,Abdullah Al-Yazidi,2023-09-28..2024-03-31,Al Sadd,13,,Abdullah Badr Al Yazidi,2022-08-01..2023-05-08,Al Sadd,22,,QAT,0.829,Al Sadd,0/13,0.0,True,
96824,Mohammed Al Naimi,2023-08-25..2026-09-03,"Al Shamal, Al-Arabi SC, Al-Duhail SC, Al-Markhiya",50,,Mohammed Khalid Al Naimi,2024-04-06..2025-02-22,"Al Shamal, Al-Markhiya",19,,QAT,0.829,"Al Shamal, Al-Markhiya",19/19,100.0,False,
194686,Abdulaziz Mohamad,2023-09-02..2024-03-10,Al-Duhail SC,7,,Abdulaziz Mohamad Hassan,2023-01-04..2026-03-18,"Al Shahaniya, Al Shamal, Al-Duhail SC",26,,QAT,0.829,Al-Duhail SC,0/7,0.0,True,
302861,Sulaiman Hahya Hazazi,2025-08-29..2026-08-28,Al Riyadh,72,سليمان هزازي,Sulaiman Hazazi,2026-09-04..2026-09-07,Al Riyadh,4,,SAU,0.833,Al Riyadh,0/2,0.0,True,
630406,Rakan Al Kabi,2025-12-26..2026-01-09,Al Khaleej Saihat,4,راكان كعبي,Rakan Kaabi,2025-12-26..2026-01-09,Al Khaleej Saihat,4,راكان كعبي,SAU,0.833,Al Khaleej Saihat,4/4,100.0,False,
8627,T. Bongonda,2026-08-21..2026-08-21,Al-Faisaly FC,1,تيوفان بونغوندا,Théo Bongonda,2026-08-14..2026-08-30,Al-Faisaly FC,7,تيو بونغوندا,SAU,0.833,Al-Faisaly FC,1/1,100.0,True,
309364,C. da Costa,2026-09-03..2026-09-03,Al Kholood,1,كوبا دا كوستا,Coba Da Costa,2026-08-15..2026-09-03,Al Kholood,9,كوبا دا كوستا,SAU,0.833,Al Kholood,1/1,100.0,True,
329163,A. Boulbina,2025-08-16..2026-09-09,"Al Diriyah, Al-Duhail SC",21,عادل بولبينة,Adil Boulbina,2025-11-08..2026-08-29,"Al Diriyah, Al-Duhail SC",13,عادل بولبينة,"QAT, SAU",0.833,"Al Diriyah, Al-Duhail SC",9/11,81.8,True,
265817,N. Gradišar,2025-01-26..2026-09-08,"Al Ahly, Ceramica Cleopatra",18,,Nejc Gradišar,2025-01-26..2026-08-28,"Al Ahly, Ceramica Cleopatra",28,,EGY,0.833,"Al Ahly, Ceramica Cleopatra",15/17,88.2,True,
16853,E. El Sayed,2025-08-24..2026-09-01,El Geish,22,,Emad El Sayed,2022-10-20..2026-09-07,"El Dakhleya, El Geish",67,,EGY,0.833,El Geish,0/22,0.0,True,
270352,Abdel Rahman Osama,2022-10-25..2026-09-07,"El Geish, Future FC, Ghazl El Mehalla",63,,Abdel Rahman Shika,2023-10-07..2026-09-01,"El Geish, Future FC, Ghazl El Mehalla",66,,EGY,0.833,"El Geish, Future FC, Ghazl El Mehalla",41/59,69.5,True,
660602,A. Keshkesh,2026-08-26..2026-08-31,Asyut Petrol,2,,Abdo Keshkesh,2026-08-26..2026-08-31,Asyut Petrol,2,,EGY,0.833,Asyut Petrol,2/2,100.0,True,
384478,O. El Saaiy,2025-08-08..2026-08-28,"AL Masry, Al Ahly",23,,Omar El Saaiy,2023-05-31..2026-08-28,"AL Masry, Al Ahly, Ismaily SC",74,,EGY,0.833,"AL Masry, Al Ahly",22/23,95.7,True,
16956,O. El Wahsh,2025-08-09..2026-08-27,El Mokawloon,31,,Omar El Wahsh,2022-10-19..2026-09-09,"Al Ittihad, El Mokawloon, Ismaily SC",154,,EGY,0.833,El Mokawloon,30/31,96.8,True,
17150,D. El Gabas,2026-08-22..2026-08-27,Pyramids FC,2,,Dodo El Gabas,2023-05-29..2026-08-27,Pyramids FC,64,,EGY,0.833,Pyramids FC,2/2,100.0,True,
140576,Majed Suroor,2023-08-18..2026-04-23,"Al-Wasl FC, Sharjah FC",48,,Majid Surour,2022-09-03..2025-05-20,"Al-Wasl FC, Sharjah FC",61,,UAE,0.833,"Al-Wasl FC, Sharjah FC",37/48,77.1,True,
98479,Sasa Ivkovic,2026-04-23..2026-04-23,Al Wahda FC,1,,Saša Ivković,2023-08-18..2026-08-21,"Al Wahda FC, Al-Wasl FC, Baniyas SC",59,,UAE,0.833,Al Wahda FC,0/1,0.0,True,
156197,Eid Khamis,2023-08-27..2025-05-25,Shabab Al Ahli Dubai,30,,Eid Khamis Eid,2023-08-27..2026-04-29,Shabab Al Ahli Dubai,41,,UAE,0.833,Shabab Al Ahli Dubai,28/30,93.3,True,
349258,A. Al Hadidi,2026-01-28..2026-03-17,Sharjah FC,6,,Ali Alhadidi,2026-01-18..2026-03-17,Sharjah FC,6,,UAE,0.833,Sharjah FC,5/6,83.3,True,
50423,Suhail Ahmed Al Noobi,2023-08-18..2026-05-05,Baniyas SC,59,,Suhail Al Noobi,2022-09-02..2025-05-20,Baniyas SC,47,,UAE,0.833,Baniyas SC,22/47,46.8,True,
404198,A. Mittache,2023-08-18..2024-05-29,Ajman,11,,Anas Mittache,2023-08-25..2026-04-24,Ajman,38,,UAE,0.833,Ajman,10/11,90.9,False,
301460,Hesham Salah,2023-06-05..2025-05-28,"Al Ittihad, National Bank of Egypt",51,,Hisham Saleh,2022-10-18..2026-05-22,"Al Ittihad, National Bank of Egypt",38,,EGY,0.833,"Al Ittihad, National Bank of Egypt",0/38,0.0,True,
466740,Ahmed Ali Amin,2024-04-17..2026-05-20,Smouha SC,12,,Ahmed Amin,2024-04-17..2025-05-29,Smouha SC,9,,EGY,0.833,Smouha SC,9/9,100.0,False,
410443,El Habib Ahmed Hassan,2023-06-30..2026-05-20,"El Mokawloon, Smouha SC",57,,El Habib Hassan,2023-03-07..2025-05-29,"El Mokawloon, Smouha SC",38,,EGY,0.833,"El Mokawloon, Smouha SC",36/38,94.7,True,
354939,S. El Agouz,2025-08-19..2026-03-22,Kahraba Ismailia,8,,Seif El Agouz,2023-09-20..2026-05-29,"El Gouna FC, Kahraba Ismailia, Pharco",45,,EGY,0.833,Kahraba Ismailia,6/8,75.0,True,
147932,R. El Sayed,2025-08-10..2026-02-24,Enppi,15,,Reda El Sayed,2024-10-31..2025-05-16,Enppi,19,,EGY,0.833,Enppi,0/15,0.0,True,
81530,Ahmed Kamel,2026-01-22..2026-05-29,Haras El Hodood,4,,Mohamed Kamel,2023-06-01..2023-06-01,Haras El Hodood,1,,EGY,0.833,Haras El Hodood,0/1,0.0,True,
308090,M. Abouzraa,2023-09-02..2025-05-01,"Difaa El Jadida, Moghreb Tetouan",43,,M. Y. Abouzra,2025-08-10..2025-11-23,Kahraba Ismailia,9,,"EGY, MAR",0.833,,0/9,0.0,True,
135362,Ahmed Sabeha,2022-10-19..2025-05-29,Enppi,81,,Ahmed Sebiha,2023-06-06..2026-05-05,Enppi,82,,EGY,0.833,Enppi,59/80,73.8,True,
42021,Meshaal Aissa Barsham,2023-09-28..2026-04-08,Al Sadd,42,,Meshaal Barsham,2023-01-29..2026-09-05,Al Sadd,51,,QAT,0.833,Al Sadd,32/42,76.2,True,
2525,S. Al Sheeb,2025-08-16..2026-08-28,Al Sadd,22,,Saad Al Sheeb,2023-01-11..2026-09-05,Al Sadd,79,,QAT,0.833,Al Sadd,10/22,45.5,True,
42208,Sataa Abdul Al Abbasi,2022-08-02..2023-05-08,Qatar SC,22,,Sataa Al Abbasi,2023-08-17..2024-04-28,Qatar SC,16,,QAT,0.833,Qatar SC,0/16,0.0,True,
71400,Yonis Yusuf Abdurisag,2026-08-21..2026-08-21,Al-Arabi SC,1,,Yusuf Abdurisag,2023-01-30..2025-04-18,"Al Sadd, Al Wakrah",95,,QAT,0.833,,0/1,0.0,False,
409517,Omar Al Osad,2023-08-16..2026-09-04,Al Wakrah,46,,Omar Al-Asad,2023-09-29..2026-04-27,Al Wakrah,48,,QAT,0.833,Al Wakrah,37/45,82.2,True,
328403,Mohammed Al Qahtani,2023-08-14..2026-09-08,"Al Taawon, Al-Hilal Saudi FC, Al-Qadisiyah FC",170,محمد القحطاني,Mohammed Hamad Alqahtani,2026-08-30..2026-08-30,Al-Qadisiyah FC,2,محمد حمد القحطاني,SAU,0.837,Al-Qadisiyah FC,0/1,0.0,False,
194686,Abdulaziz Mohammed,2024-03-15..2025-04-18,"Al Shamal, Al-Duhail SC",24,,Abdulaziz Mohammed Hassan,2023-10-28..2025-01-24,"Al Shamal, Al-Duhail SC",19,,QAT,0.837,"Al Shamal, Al-Duhail SC",15/19,78.9,True,
44443,Faisal Al Ghamdi,2026-08-13..2026-08-28,Abha,2,فيصل الغامدي,Feras Al Ghamdi,2023-08-14..2026-09-09,"Abha, Al-Raed",76,فراس الغامدي,SAU,0.839,Abha,2/2,100.0,False,
328451,A. Al Shamrani,2025-10-18..2026-08-13,Al-Hazm,30,عمار الشمراني,Ahmed Al Shamrani,2026-09-05..2026-09-08,Al-Hazm,4,أحمد الشمراني,SAU,0.839,Al-Hazm,0/2,0.0,True,
342316,M. Prekodravac,2025-10-17..2025-11-22,Al Najma,2,مارين بريكودرافاتش,Marin Prekodravac,2025-10-17..2025-11-22,Al Najma,2,,SAU,0.839,Al Najma,2/2,100.0,True,
550394,I. Abou-Salima,2025-08-15..2026-09-02,"El Gouna FC, Haras El Hodood",29,,Islam Abou-Salima,2026-01-22..2026-09-02,"El Gouna FC, Haras El Hodood",20,,EGY,0.839,"El Gouna FC, Haras El Hodood",20/20,100.0,False,
310083,Mostafa Abdelrahim,2024-12-01..2025-05-28,National Bank of Egypt,19,,Mostafa Rahim,2026-09-02..2026-09-08,Abu Qair Semad,3,,EGY,0.839,,0/2,0.0,True,
546480,B. El Mohamady,2025-08-08..2026-08-31,AL Masry,18,,Baher El Mohamady,2025-08-08..2026-08-31,AL Masry,10,,EGY,0.839,AL Masry,10/10,100.0,False,
44036,H. Al Mansoori,2025-08-16..2026-08-28,Al-Ittihad Kalba,29,,Hamad Al Mansoori,2024-08-23..2025-05-13,Al-Ittihad Kalba,23,,UAE,0.839,Al-Ittihad Kalba,0/23,0.0,True,
50391,Y. Al Ghassani,2025-08-16..2026-08-28,Shabab Al Ahli Dubai,20,,Yahya Al Ghassani,2022-09-03..2026-09-05,Shabab Al Ahli Dubai,70,,UAE,0.839,Shabab Al Ahli Dubai,0/20,0.0,True,
412002,Ammar Alnajjar,2024-08-23..2024-08-29,Al Nasr,2,,Mohammad Alnajjar,2023-03-17..2023-03-17,Al Nasr,1,,UAE,0.839,Al Nasr,0/1,0.0,True,
50378,Nasir Abdulhadi,2022-10-01..2023-05-13,Ajman,17,,Nasser Abdelhadi,2023-08-18..2024-05-10,Ajman,20,,UAE,0.839,Ajman,0/17,0.0,True,
610464,A. Wahab Nader,2025-10-22..2026-05-01,AL Masry,7,,Abdel Wahab Nader,2026-01-28..2026-05-01,AL Masry,6,,EGY,0.839,AL Masry,6/6,100.0,False,
182020,Mohamed Samir,2022-12-02..2026-05-01,"El Geish, Enppi",89,,Mohamed Samir Saad,2025-02-01..2025-05-29,Enppi,12,,EGY,0.839,Enppi,12/12,100.0,False,
513094,Ahmed El Menshawy,2025-03-11..2025-05-29,Al Ittihad,4,,Ahmed Menshawi,2025-05-25..2026-01-21,Al Ittihad,5,,EGY,0.839,Al Ittihad,2/3,66.7,True,
42396,Jasem Adel Al Hail,2022-08-02..2026-08-21,Al-Arabi SC,72,,Jasem Al Hail,2023-08-16..2026-09-03,Al-Arabi SC,44,,QAT,0.839,Al-Arabi SC,37/43,86.0,True,
269309,G. Stojanovski,2026-08-20..2026-08-28,Lusail City,2,,Georg Stojanovski,2026-09-04..2026-09-04,Lusail City,2,,QAT,0.839,Lusail City,0/1,0.0,True,
534019,G. El Sharkawy,2025-12-28..2026-01-08,Al-Duhail SC,2,,Galal El Sharkawy,2026-01-08..2026-01-08,Al-Duhail SC,1,,QAT,0.839,Al-Duhail SC,1/1,100.0,True,
134611,Mohamed Ayash,2023-10-21..2024-12-07,"Al Ahli Doha, Al-Duhail SC",21,,Mohamed Emad Ayash,2025-04-18..2026-04-27,"Al Wakrah, Al-Duhail SC, Qatar SC",12,,QAT,0.839,Al-Duhail SC,0/12,0.0,True,
969,T. Jedvaj,2023-01-22..2026-09-09,"Al Ain, Al Shabab",16,تين يدفاي,Tin Jedvaj,2026-08-13..2026-08-30,Al Shabab,7,تين جيدفاي,"SAU, UAE",0.842,Al Shabab,1/4,25.0,True,
17224,A. Hossam,2025-08-08..2026-09-01,Wadi Degla,31,,Amr Hossam,2022-10-18..2026-09-09,"Aswan Sc, Masr, Wadi Degla",158,,EGY,0.842,Wadi Degla,30/31,96.8,True,
50344,Mohamed Omar Al Attas,2023-09-23..2026-05-05,Al-Jazira,47,,Mohammed Al Attas,2022-09-03..2026-09-05,Al-Jazira,48,,UAE,0.842,Al-Jazira,35/47,74.5,True,
34239,Yu-min Cho,2024-08-29..2026-04-10,Sharjah FC,28,,Yu-min Jo,2024-02-24..2024-06-01,Sharjah FC,13,,UAE,0.842,Sharjah FC,0/13,0.0,True,
550400,A. Nasser,2025-08-16..2026-05-20,Zamalek SC,10,,Amr Nasser,2026-04-05..2026-05-20,Zamalek SC,2,,EGY,0.842,Zamalek SC,2/2,100.0,False,
384407,A. Yasser,2026-01-30..2026-04-18,Pharco,10,,Ali Yasser,2023-06-27..2026-04-18,"Future FC, Pharco, Zamalek SC",58,,EGY,0.842,Pharco,10/10,100.0,False,
502554,D. Serial,2024-12-01..2025-02-27,National Bank of Egypt,8,,Daw Serial,2024-12-01..2026-09-07,National Bank of Egypt,9,,EGY,0.842,National Bank of Egypt,7/8,87.5,True,
482470,Alfa Boubakr Keita,2024-08-18..2025-05-28,National Bank of Egypt,8,,Alpha Boubacar Keita,2025-08-09..2026-05-18,El Geish,28,,EGY,0.842,,0/7,0.0,True,
402441,Saeed Hany,2022-12-19..2023-01-03,Smouha SC,3,,Said Hany,2024-08-02..2024-08-18,El Gouna FC,4,,EGY,0.842,,0/2,0.0,True,
199349,Abdulla Al Yazidi,2024-08-10..2026-04-08,Al Sadd,26,,Abdulla Badr Alyazidi,2024-04-28..2024-04-28,Al Sadd,1,,QAT,0.842,Al Sadd,0/1,0.0,True,
534073,S. Diouf,2026-08-20..2026-08-28,Qatar SC,2,,S. F. Diouf,2025-08-16..2026-09-03,Qatar SC,22,,QAT,0.842,Qatar SC,0/2,0.0,True,
533865,A. Ayman Mohamed,2026-08-20..2026-08-28,Qatar SC,2,,A. Q. Ayman Mohamed A.,2025-11-07..2026-09-03,Qatar SC,3,,QAT,0.842,Qatar SC,0/2,0.0,True,
503540,Y. Anani,2026-08-29..2026-08-29,Al-Sailiya,2,,Y. Z. Anani,2025-12-28..2026-04-13,Al-Sailiya,10,,QAT,0.842,Al-Sailiya,0/1,0.0,True,
134828,A. Karami,2026-08-20..2026-08-28,Lusail City,2,,Ali Karami,2023-10-21..2025-04-18,Qatar SC,34,,QAT,0.842,,0/2,0.0,True,
379072,A. El Forsy,2023-09-20..2025-05-04,CR Khemis Zemamra,43,,A. Forsy,2026-01-25..2026-06-09,UTS Rabat,13,,MAR,0.842,,0/13,0.0,True,
313213,Saifeldeen Fadlalla,2022-08-02..2026-02-22,Al-Gharafa,49,,Saifeldeen Hassan Fadlalla,2023-10-20..2026-09-05,Al-Gharafa,13,,QAT,0.844,Al-Gharafa,10/12,83.3,True,
19268,J. Brownhill,2025-09-19..2026-09-09,Al Shabab,35,جاشوا برونهيل,Josh Brownhill,2025-09-19..2026-08-30,Al Shabab,37,جوش براونهيل,SAU,0.846,Al Shabab,31/33,93.9,True,
414,O. Mascarell,2026-08-28..2026-09-03,Al Khaleej Saihat,2,عمر ماسكاريل,Omar Mascarell,2026-08-15..2026-09-07,Al Khaleej Saihat,10,عمر ماسكاريل,SAU,0.846,Al Khaleej Saihat,2/2,100.0,True,
47436,R. Boudebouz,2023-08-11..2023-08-17,Al-Ahli Jeddah,2,رياض بودبوز,Ryad Boudebouz,2023-08-11..2023-08-17,Al-Ahli Jeddah,2,,SAU,0.846,Al-Ahli Jeddah,2/2,100.0,True,
589423,A. Baniouwda,2026-09-02..2026-09-02,El Mokawloon,1,أحمد بني عودة,Anas Baniouwda,2026-09-02..2026-09-02,El Mokawloon,1,,EGY,0.846,El Mokawloon,1/1,100.0,True,
295182,S. Elkhashab,2025-08-10..2026-09-01,"Enppi, Kahraba Ismailia",31,,Seif Elkhashab,2023-01-29..2026-09-09,"Enppi, Kahraba Ismailia",103,,EGY,0.846,"Enppi, Kahraba Ismailia",24/31,77.4,True,
384478,Omar El Saaiy,2023-05-31..2026-08-28,"AL Masry, Al Ahly, Ismaily SC",74,,Omar El Saeey,2023-01-18..2025-05-04,"Al Ahly, Ismaily SC",62,,EGY,0.846,"Al Ahly, Ismaily SC",52/62,83.9,True,
50248,A. Al Hosani,2025-10-17..2026-08-30,Sharjah FC,23,,Adel Al Hosani,2022-10-16..2026-09-05,Sharjah FC,128,,UAE,0.846,Sharjah FC,13/23,56.5,False,
422404,S. Malkocoglu,2026-08-16..2026-08-29,Al-Jazira,3,,S. Malkoçoğlu,2026-08-29..2026-09-05,Al-Jazira,3,,UAE,0.846,Al-Jazira,1/2,50.0,True,
472121,S. El Hadani,2024-06-01..2026-08-29,Ajman,24,,Saad El Hadani,2024-06-01..2026-09-06,Ajman,12,,UAE,0.846,Ajman,10/11,90.9,True,
157837,Gustavo Alemao,2025-08-16..2025-12-21,Al Nasr,9,,Gustavo Alex,2024-08-23..2025-05-19,Al Nasr,24,,UAE,0.846,Al Nasr,0/9,0.0,True,
654274,Z. El Shayat,2026-04-07..2026-04-11,Ceramica Cleopatra,2,,Ziad El Shayat,2026-04-07..2026-04-11,Ceramica Cleopatra,2,,EGY,0.846,Ceramica Cleopatra,2/2,100.0,True,
494088,M. Abdullahi,2025-05-25..2025-05-29,Al Ittihad,2,,Musa Abdullahi,2025-05-25..2025-05-29,Al Ittihad,2,,EGY,0.846,Al Ittihad,2/2,100.0,True,
42036,Bahaa Ellethy,2023-10-20..2026-04-27,"Al Ahli Doha, Al Shahaniya, Al-Rayyan SC, Muaither SC",42,,Bahaa Ellithi,2022-08-01..2025-04-18,"Al Ahli Doha, Al Sadd, Muaither SC",64,,QAT,0.846,"Al Ahli Doha, Muaither SC",35/42,83.3,True,
335023,Adnan Ali Saleh,2023-10-21..2025-11-07,Qatar SC,28,,Adnan Saleh,2022-09-07..2026-09-03,Qatar SC,42,,QAT,0.846,Qatar SC,26/28,92.9,True,
